f95a84583581	websocket	rtc_search_block_save_reload_persistence_corruption	/Users/danluu/dev/fuzz/gutenberg/test/e2e/specs/editor/collaboration/triage-0c03c4c64627-realistic.spec.ts	/Users/danluu/dev/fuzz/gutenberg-rtc-known-fixes-refresh-20260505/fuzz-handoff/distinct-manifest-20260505/likely-real-issues.jsonl
75b21da1beba	http	rtc_search_checkpoint_block_corruption_after_move_under_faulty_sync	/Users/danluu/dev/fuzz/gutenberg/test/e2e/specs/editor/collaboration/triage-814b5e3b7b80-realistic.spec.ts	/Users/danluu/dev/fuzz/gutenberg-rtc-known-fixes-refresh-20260505/fuzz-handoff/distinct-manifest-20260505/likely-real-issues.jsonl
373089edd5a5	websocket	rtc_ws_concurrent_top_level_paragraph_insert_corruption	/Users/danluu/dev/fuzz/gutenberg/test/e2e/specs/editor/collaboration/websocket/collaboration-triage-5ea8f8413df3-realistic.spec.ts	/Users/danluu/dev/fuzz/gutenberg-rtc-known-fixes-refresh-20260505/fuzz-handoff/distinct-manifest-20260505/likely-real-issues.jsonl
27a6a45298fe	websocket	rtc_ws_crdt_stale_snapshot_reorder_duplicates_remote_paragraph	/Users/danluu/dev/fuzz/gutenberg/test/e2e/specs/editor/collaboration/triage-27a6a45298fe-realistic.spec.ts	/Users/danluu/dev/fuzz/gutenberg-rtc-known-fixes-refresh-20260505/fuzz-handoff/distinct-manifest-20260505/likely-real-issues.jsonl
0b1e58467037	websocket	rtc_ws_crdt_state_churn_save_loop_after_collaborator_save	/Users/danluu/dev/fuzz/gutenberg/test/e2e/specs/editor/collaboration/triage-9a0c73d7f39c-realistic.spec.ts	/Users/danluu/dev/fuzz/gutenberg-rtc-known-fixes-refresh-20260505/fuzz-handoff/distinct-manifest-20260505/likely-real-issues.jsonl
185aeebeb2a3	websocket	rtc_ws_delete_of_recently_appended_top_level_paragraph_not_propagated	/Users/danluu/dev/fuzz/gutenberg/artifacts/rtc-browser-fuzz/mixed-http-ws-supervised-20260502-0007/ws-gen-13-20260502T225226Z/.triage-watcher/signatures/185aeebeb2a3/realistic-repro.spec.ts	/Users/danluu/dev/fuzz/gutenberg-rtc-known-fixes-refresh-20260505/fuzz-handoff/distinct-manifest-20260505/likely-real-issues.jsonl
5742d02c2bd9	websocket	rtc_ws_paragraph_move_into_group_leaves_nested_and_top_level_duplicate	/Users/danluu/dev/fuzz/gutenberg/test/e2e/specs/editor/collaboration/triage-5742d02c2bd9-realistic.spec.ts	/Users/danluu/dev/fuzz/gutenberg-rtc-known-fixes-refresh-20260505/fuzz-handoff/distinct-manifest-20260505/likely-real-issues.jsonl
8e93920b7432	websocket	rtc_ws_remote_pullquote_delete_leaves_stale_top_level_pullquote	/Users/danluu/dev/fuzz/gutenberg/artifacts/rtc-browser-fuzz/mixed-http-ws-supervised-20260502-0007/ws-gen-17-20260504T165737Z/.triage-watcher/signatures/8e93920b7432/realistic-pullquote-delete.spec.ts	/Users/danluu/dev/fuzz/gutenberg-rtc-known-fixes-refresh-20260505/fuzz-handoff/distinct-manifest-20260505/likely-real-issues.jsonl
c30da48d353a	websocket	rtc-ws-collaboration-block-tree-corruption	/Users/danluu/dev/fuzz/gutenberg/test/e2e/specs/editor/collaboration/triage-c30da48d353a-realistic.spec.ts	/Users/danluu/dev/fuzz/gutenberg-rtc-known-fixes-refresh-20260505/fuzz-handoff/distinct-manifest-20260505/likely-real-issues.jsonl
45c313bc2541	http	top_level_move_reconciliation_preserves_wrong_yblock_after_remote_insert	/Users/danluu/dev/fuzz/gutenberg/test/e2e/specs/editor/collaboration/triage-64edf2f8cbab-realistic.spec.ts	/Users/danluu/dev/fuzz/gutenberg-rtc-known-fixes-refresh-20260505/fuzz-handoff/distinct-manifest-20260505/likely-real-issues.jsonl
4d8aec7d7a06	http	rtc_collab_content_regression_to_search_only_before_save	/Users/danluu/dev/fuzz/gutenberg/artifacts/rtc-browser-fuzz/mixed-http-ws-supervised-20260502-0007/ws-gen-12-20260502T091028Z/.triage-watcher/signatures/4d8aec7d7a06/realistic-refresh-resync-save-loss.spec.ts	/Users/danluu/dev/fuzz/gutenberg-rtc-known-fixes-refresh-20260505/fuzz-handoff/distinct-manifest-20260505/likely-real-issues.jsonl
3ac375556552	websocket	rtc_delete_of_recent_remote_top_level_insert_lost_by_stale_local_reconcile	/Users/danluu/dev/fuzz/gutenberg/test/e2e/specs/editor/collaboration/websocket/collaboration-triage-3ac375556552-realistic.spec.ts	/Users/danluu/dev/fuzz/gutenberg-rtc-known-fixes-refresh-20260505/fuzz-handoff/distinct-manifest-20260505/likely-real-issues.jsonl
69f024e5e4c4	websocket	rtc_delete_of_remote_concurrent_insert_readded_by_stale_local_reconcile	/Users/danluu/dev/fuzz/gutenberg/test/e2e/specs/editor/collaboration/websocket/collaboration-triage-44ad7b17993d-realistic.spec.ts	/Users/danluu/dev/fuzz/gutenberg-rtc-known-fixes-refresh-20260505/fuzz-handoff/distinct-manifest-20260505/likely-real-issues.jsonl
e87fc90859a8	http	rtc_empty_content_persisted_after_delete_plus_pullquote_edit	/Users/danluu/dev/fuzz/gutenberg/test/e2e/specs/editor/collaboration/triage-7f69406e25e7-realistic.spec.ts	/Users/danluu/dev/fuzz/gutenberg-rtc-known-fixes-refresh-20260505/fuzz-handoff/distinct-manifest-20260505/likely-real-issues.jsonl
bcbe66104201	websocket	rtc_group_reparent_wrapper_corruption_after_move_into_group	/Users/danluu/dev/fuzz/gutenberg/test/e2e/specs/editor/collaboration/websocket/collaboration-202ccabd7496-realistic.spec.ts	/Users/danluu/dev/fuzz/gutenberg-rtc-known-fixes-refresh-20260505/fuzz-handoff/distinct-manifest-20260505/likely-real-issues.jsonl
d3da847aa279	websocket	rtc_move_into_group_replays_stale_top_level_block	/Users/danluu/dev/fuzz/gutenberg/test/e2e/specs/editor/collaboration/triage-d3da847aa279-realistic.spec.ts	/Users/danluu/dev/fuzz/gutenberg-rtc-known-fixes-refresh-20260505/fuzz-handoff/distinct-manifest-20260505/likely-real-issues.jsonl
acf2880f01d6	websocket	rtc_pullquote_delete_leaves_remote_peer_with_stale_top_level_pullquote	/Users/danluu/dev/fuzz/gutenberg/test/e2e/specs/editor/collaboration/triage-8bd178f95d29-realistic.spec.ts	/Users/danluu/dev/fuzz/gutenberg-rtc-known-fixes-refresh-20260505/fuzz-handoff/distinct-manifest-20260505/likely-real-issues.jsonl
513786743f99	websocket	rtc_reload_move_nonconvergence_under_sync_faults	/Users/danluu/dev/fuzz/gutenberg/test/e2e/specs/editor/collaboration/websocket/triage-513786743f99-realistic.spec.ts	/Users/danluu/dev/fuzz/gutenberg-rtc-known-fixes-refresh-20260505/fuzz-handoff/distinct-manifest-20260505/likely-real-issues.jsonl
da6c1f4bcecd	http	rtc_save_reload_persistence_corruption	/Users/danluu/dev/fuzz/gutenberg/test/e2e/specs/editor/collaboration/triage-9b9e7ccf5599-realistic.spec.ts	/Users/danluu/dev/fuzz/gutenberg-rtc-known-fixes-refresh-20260505/fuzz-handoff/distinct-manifest-20260505/likely-real-issues.jsonl
7423aed9058a	websocket	rtc_top_level_move_divergence_duplicate_heading_after_fallback_group_insert	/Users/danluu/dev/fuzz/gutenberg/test/e2e/specs/editor/collaboration/triage-7423aed9058a-shared-realistic.spec.ts	/Users/danluu/dev/fuzz/gutenberg-rtc-known-fixes-refresh-20260505/fuzz-handoff/distinct-manifest-20260505/likely-real-issues.jsonl
a81ea0fc772d	http	rtc_top_level_move_group_shape_corruption	/Users/danluu/dev/fuzz/gutenberg/test/e2e/specs/editor/collaboration/triage-a81ea0fc772d-realistic.spec.ts	/Users/danluu/dev/fuzz/gutenberg-rtc-known-fixes-refresh-20260505/fuzz-handoff/distinct-manifest-20260505/likely-real-issues.jsonl
939a21e9690b	websocket	rtc_ws_checkpoint_save_persists_corrupted_block_markup	/Users/danluu/dev/fuzz/gutenberg/test/e2e/specs/editor/collaboration/triage-2d8f07c173fd-realistic.spec.ts	/Users/danluu/dev/fuzz/gutenberg-rtc-known-fixes-refresh-20260505/fuzz-handoff/distinct-manifest-20260505/likely-real-issues.jsonl
62db5968059e	websocket	rtc_ws_delete_of_recent_remote_heading_not_replayed_to_other_peer	/Users/danluu/dev/fuzz/gutenberg/test/e2e/specs/editor/collaboration/websocket/triage-4b50d5ef2b68-realistic.spec.ts	/Users/danluu/dev/fuzz/gutenberg-rtc-known-fixes-refresh-20260505/fuzz-handoff/distinct-manifest-20260505/likely-real-issues.jsonl
60e483562733	websocket	rtc_ws_move_into_group_hangs_other_collaborator_after_structural_edits	/Users/danluu/dev/fuzz/gutenberg/artifacts/rtc-browser-fuzz/mixed-http-ws-supervised-20260502-0007/ws-gen-13-20260502T225226Z/.triage-watcher/signatures/0ff2fa0be1f3/repros/realistic-preseeded-paragraph-into-group.spec.ts	/Users/danluu/dev/fuzz/gutenberg-rtc-known-fixes-refresh-20260505/fuzz-handoff/distinct-manifest-20260505/likely-real-issues.jsonl
2f060b0d43fe	websocket	rtc_ws_persisted_block_markup_corruption_stuck_save	/Users/danluu/dev/fuzz/gutenberg/artifacts/rtc-browser-fuzz/mixed-http-ws-supervised-20260502-0007/ws-gen-13-20260502T225226Z/.triage-watcher/signatures/2f060b0d43fe/repros/realistic-reload-heading-group-save.spec.ts	/Users/danluu/dev/fuzz/gutenberg-rtc-known-fixes-refresh-20260505/fuzz-handoff/distinct-manifest-20260505/likely-real-issues.jsonl
87ea40a2fdb1	websocket	rtc_ws_table_move_into_group_leaves_stale_top_level_table_duplicate	/Users/danluu/dev/fuzz/gutenberg/test/e2e/specs/editor/collaboration/triage-87ea40a2fdb1-realistic.spec.ts	/Users/danluu/dev/fuzz/gutenberg-rtc-known-fixes-refresh-20260505/fuzz-handoff/distinct-manifest-20260505/likely-real-issues.jsonl
440c86261e16	websocket	rtc-entity-normalization-save-loop	/Users/danluu/dev/fuzz/gutenberg/test/e2e/specs/editor/collaboration/triage-440c86261e16-realistic.spec.ts	/Users/danluu/dev/fuzz/gutenberg-rtc-known-fixes-refresh-20260505/fuzz-handoff/distinct-manifest-20260505/likely-real-issues.jsonl
64edf2f8cbab	http	rtc-top-level-move-after-remote-insert-paragraph-into-table-duplication	/Users/danluu/dev/fuzz/gutenberg/test/e2e/specs/editor/collaboration/triage-64edf2f8cbab-realistic.spec.ts	/Users/danluu/dev/fuzz/gutenberg-rtc-known-fixes-refresh-20260505/fuzz-handoff/distinct-manifest-20260505/likely-real-issues.jsonl
703ef0771ea5	http	stale-local structural table body merge after remote append	/Users/danluu/dev/fuzz/gutenberg/test/e2e/specs/editor/collaboration/triage-703ef0771ea5-realistic.spec.ts	/Users/danluu/dev/fuzz/gutenberg-rtc-known-fixes-refresh-20260505/fuzz-handoff/distinct-manifest-20260505/likely-real-issues.jsonl
58b782e101aa	http	collaboration_revision_restore_reload_resurrects_newer_blocks	/Users/danluu/dev/fuzz/gutenberg/test/e2e/specs/editor/collaboration/triage-58b782e101aa-realistic.spec.ts	/Users/danluu/dev/fuzz/gutenberg-rtc-known-fixes-refresh-20260505/fuzz-handoff/distinct-manifest-20260505/likely-real-issues.jsonl
d465f26f6b79	http	cross_scope_move_duplicates_block_after_group_insert	/Users/danluu/dev/fuzz/gutenberg/artifacts/rtc-browser-fuzz/mixed-http-ws-supervised-20260502-0007/ws-gen-18-20260504T170250Z/.triage-watcher/signatures/d465f26f6b79/repros/realistic-d465f26f6b79.spec.ts	/Users/danluu/dev/fuzz/gutenberg-rtc-known-fixes-refresh-20260505/fuzz-handoff/distinct-manifest-20260505/likely-real-issues.jsonl
85a36d801db9	http	mergeYArrayLocalChanges-drops-stale-local-table-row-append-after-remote-divergence	/Users/danluu/dev/fuzz/gutenberg/test/e2e/specs/editor/collaboration/triage-85a36d801db9-realistic.spec.ts	/Users/danluu/dev/fuzz/gutenberg-rtc-known-fixes-refresh-20260505/fuzz-handoff/distinct-manifest-20260505/likely-real-issues.jsonl
ecae18a9f40b	websocket	RTC nested delete divergence after a converged move-into-group leaves a stale checkpoint paragraph on one collaborator	/Users/danluu/dev/fuzz/gutenberg/artifacts/rtc-browser-fuzz/mixed-http-ws-supervised-20260502-0007/ws-gen-13-20260502T225226Z/.triage-watcher/signatures/ecae18a9f40b/realistic-delete-after-move-into-group.spec.ts	/Users/danluu/dev/fuzz/gutenberg-rtc-known-fixes-refresh-20260505/fuzz-handoff/distinct-manifest-20260505/likely-real-issues.jsonl
2cc4a4a920f5	websocket	RTC save/REST divergence where the save response and CRDT meta advance but later persisted title/content reads stay stale	/Users/danluu/dev/fuzz/gutenberg/test/e2e/specs/editor/collaboration/websocket/triage-2cc4a4a920f5-realistic.spec.ts	/Users/danluu/dev/fuzz/gutenberg-rtc-known-fixes-refresh-20260505/fuzz-handoff/distinct-manifest-20260505/likely-real-issues.jsonl
cf62e53692ba	websocket	RTC title persistence gap on reload after move-block + edit-title	/Users/danluu/dev/fuzz/gutenberg/test/e2e/specs/editor/collaboration/websocket/collaboration-cf62e53692ba-realistic.spec.ts	/Users/danluu/dev/fuzz/gutenberg-rtc-known-fixes-refresh-20260505/fuzz-handoff/distinct-manifest-20260505/likely-real-issues.jsonl
a2e6705b1ea0	http	rtc_block_tree_collapse_after_delete_and_followup_persistence	/Users/danluu/dev/fuzz/gutenberg/test/e2e/specs/editor/collaboration/triage-a2e6705b1ea0-realistic.spec.ts	/Users/danluu/dev/fuzz/gutenberg-rtc-known-fixes-refresh-20260505/fuzz-handoff/distinct-manifest-20260505/likely-real-issues.jsonl
2f1615fef9d1	http	rtc_chained_top_level_reorder_drops_heading_and_duplicates_adjacent_paragraph	/Users/danluu/dev/fuzz/gutenberg/test/e2e/specs/editor/collaboration/triage-2f1615fef9d1-realistic.spec.ts	/Users/danluu/dev/fuzz/gutenberg-rtc-known-fixes-refresh-20260505/fuzz-handoff/distinct-manifest-20260505/likely-real-issues.jsonl
a88b8bf04f5f	websocket	rtc_checkpoint_body_reverts_to_prior_checkpoint_while_title_advances	/Users/danluu/dev/fuzz/gutenberg/test/e2e/specs/editor/collaboration/websocket/collaboration-triage-a88b8bf04f5f-realistic.spec.ts	/Users/danluu/dev/fuzz/gutenberg-rtc-known-fixes-refresh-20260505/fuzz-handoff/distinct-manifest-20260505/likely-real-issues.jsonl
e3ab170829f6	websocket	rtc_checkpoint_reload_followup_body_edit_desync	/Users/danluu/dev/fuzz/gutenberg/test/e2e/specs/editor/collaboration/websocket/triage-e86f08576521-realistic.spec.ts	/Users/danluu/dev/fuzz/gutenberg-rtc-known-fixes-refresh-20260505/fuzz-handoff/distinct-manifest-20260505/likely-real-issues.jsonl
c07bdb1e2373	http	rtc_checkpoint_reload_heading_insert_duplicates_baseline_suffix	/Users/danluu/dev/fuzz/gutenberg/test/e2e/specs/editor/collaboration/triage-c07bdb1e2373-realistic.spec.ts	/Users/danluu/dev/fuzz/gutenberg-rtc-known-fixes-refresh-20260505/fuzz-handoff/distinct-manifest-20260505/likely-real-issues.jsonl
baa3b9ef6312	websocket	rtc_checkpoint_reload_trailing_table_delete_lost	/Users/danluu/dev/fuzz/gutenberg/artifacts/rtc-browser-fuzz/mixed-http-ws-supervised-20260502-0007/ws-gen-12-20260502T091028Z/.triage-watcher/signatures/baa3b9ef6312/realistic-table-delete-after-checkpoint.spec.ts	/Users/danluu/dev/fuzz/gutenberg-rtc-known-fixes-refresh-20260505/fuzz-handoff/distinct-manifest-20260505/likely-real-issues.jsonl
e1b81f6e98b9	http	rtc_checkpoint_save_oscillates_between_corrupted_title_and_empty_content_after_reload	/Users/danluu/dev/fuzz/gutenberg/test/e2e/specs/editor/collaboration/triage-952a4411c155-realistic.spec.ts	/Users/danluu/dev/fuzz/gutenberg-rtc-known-fixes-refresh-20260505/fuzz-handoff/distinct-manifest-20260505/likely-real-issues.jsonl
549d46417342	http	rtc_checkpoint_save_reload_partial_serialized_body_behind_visible_block_tree	/Users/danluu/dev/fuzz/gutenberg/test/e2e/specs/editor/collaboration/triage-a2e6705b1ea0-realistic.spec.ts	/Users/danluu/dev/fuzz/gutenberg-rtc-known-fixes-refresh-20260505/fuzz-handoff/distinct-manifest-20260505/likely-real-issues.jsonl
9f310b30e0b7	http	rtc_checkpoint_save_reload_persisted_markup_corruption	/Users/danluu/dev/fuzz/gutenberg/test/e2e/specs/editor/collaboration/triage-1d593405f298-realistic.spec.ts	/Users/danluu/dev/fuzz/gutenberg-rtc-known-fixes-refresh-20260505/fuzz-handoff/distinct-manifest-20260505/likely-real-issues.jsonl
7d6faa1f8935	http	rtc_checkpoint_save_stale_full_record_clobbers_fields	/Users/danluu/dev/fuzz/gutenberg/test/e2e/specs/editor/collaboration/triage-f9012fe22f5d-realistic.spec.ts	/Users/danluu/dev/fuzz/gutenberg-rtc-known-fixes-refresh-20260505/fuzz-handoff/distinct-manifest-20260505/likely-real-issues.jsonl
6e3ddc0030a8	http	rtc_checkpoint_second_save_content_collapse_after_reload	/Users/danluu/dev/fuzz/gutenberg/test/e2e/specs/editor/collaboration/triage-15322705b364-realistic.spec.ts	/Users/danluu/dev/fuzz/gutenberg-rtc-known-fixes-refresh-20260505/fuzz-handoff/distinct-manifest-20260505/likely-real-issues.jsonl
9a90b69f2672	websocket	rtc_collab_heading_group_tree_corruption_after_move_into_group_then_top_level_move	/Users/danluu/dev/fuzz/gutenberg/test/e2e/specs/editor/collaboration/triage-5d01e9eb73c9-realistic.spec.ts	/Users/danluu/dev/fuzz/gutenberg-rtc-known-fixes-refresh-20260505/fuzz-handoff/distinct-manifest-20260505/likely-real-issues.jsonl
f1637972ea57	http	rtc_collaboration_delete_then_move_heading_order_split	/Users/danluu/dev/fuzz/gutenberg/test/e2e/specs/editor/collaboration/triage-f1637972ea57-realistic.spec.ts	/Users/danluu/dev/fuzz/gutenberg-rtc-known-fixes-refresh-20260505/fuzz-handoff/distinct-manifest-20260505/likely-real-issues.jsonl
b60eecd4ac03	http	rtc_collaboration_malformed_heading_transiently_saves_empty_post_then_rolls_back	/Users/danluu/dev/fuzz/gutenberg/test/e2e/specs/editor/collaboration/triage-b60eecd4ac03-realistic.spec.ts	/Users/danluu/dev/fuzz/gutenberg-rtc-known-fixes-refresh-20260505/fuzz-handoff/distinct-manifest-20260505/likely-real-issues.jsonl
04ac84e75930	websocket	rtc_collaboration_top_level_move_reload_reconciliation_divergence_with_mixed_group_list_content	/Users/danluu/dev/fuzz/gutenberg/test/e2e/specs/editor/collaboration/websocket/collaboration-triage-04ac84e75930-realistic.spec.ts	/Users/danluu/dev/fuzz/gutenberg-rtc-known-fixes-refresh-20260505/fuzz-handoff/distinct-manifest-20260505/likely-real-issues.jsonl
213a2b68b661	http	rtc_collaboration_transient_empty_body_on_reload	/Users/danluu/dev/fuzz/gutenberg/test/e2e/specs/editor/collaboration/triage-b89fb1e674e8-realistic.spec.ts	/Users/danluu/dev/fuzz/gutenberg-rtc-known-fixes-refresh-20260505/fuzz-handoff/distinct-manifest-20260505/likely-real-issues.jsonl
ab1b60fc6f4a	websocket	rtc_concurrent_append_after_checkpoint_interleaves_text	/Users/danluu/dev/fuzz/gutenberg/test/e2e/specs/editor/collaboration/triage-ab1b60fc6f4a-realistic.spec.ts	/Users/danluu/dev/fuzz/gutenberg-rtc-known-fixes-refresh-20260505/fuzz-handoff/distinct-manifest-20260505/likely-real-issues.jsonl
5fe795b32c10	websocket	rtc_concurrent_tail_insert_corrupts_or_diverges_top_level_paragraphs	/Users/danluu/dev/fuzz/gutenberg/test/e2e/specs/editor/collaboration/websocket/triage-5fe795b32c10-add-after-realistic.spec.ts	/Users/danluu/dev/fuzz/gutenberg-rtc-known-fixes-refresh-20260505/fuzz-handoff/distinct-manifest-20260505/likely-real-issues.jsonl
222f6c558dee	http	rtc_crdt_merge_reorder_after_fallback_group_insert_duplicates_heading_and_drops_paragraph	/Users/danluu/dev/fuzz/gutenberg/artifacts/rtc-browser-fuzz/mixed-http-ws-supervised-20260502-0007/ws-gen-13-20260502T225226Z/.triage-watcher/signatures/222f6c558dee/realistic-repro.spec.ts	/Users/danluu/dev/fuzz/gutenberg-rtc-known-fixes-refresh-20260505/fuzz-handoff/distinct-manifest-20260505/likely-real-issues.jsonl
4492f7048c22	websocket	rtc_crdt_move_after_fallback_group_insert_duplicates_baseline_and_drops_shared_paragraph	/Users/danluu/dev/fuzz/gutenberg/test/e2e/specs/editor/collaboration/websocket/collaboration-triage-4492f7048c22-realistic.spec.ts	/Users/danluu/dev/fuzz/gutenberg-rtc-known-fixes-refresh-20260505/fuzz-handoff/distinct-manifest-20260505/likely-real-issues.jsonl
30316f449e06	websocket	rtc_crdt_top_level_search_move_after_checkpoint_churn_duplicates_multibyte_heading	/Users/danluu/dev/fuzz/gutenberg/test/e2e/specs/editor/collaboration/triage-30316f449e06-realistic.spec.ts	/Users/danluu/dev/fuzz/gutenberg-rtc-known-fixes-refresh-20260505/fuzz-handoff/distinct-manifest-20260505/likely-real-issues.jsonl
